sku;name;categoria;tipo;estilo;corte;cuello;composicion;price;special_price;link_producto;link_imagen;product_type;temporada;Talles-disponibles
T0141MAR21;CamperaMarlo;Abrigos;Camperas;Vestir;ClassicFit;;70%Viscosa-30%Poliester;329900;329900;t0141mar21;https://burgues.com/media/catalog/product/t/0/t0141mar21_1564.jpg;configurable;TEMPORADA;
C0014BOY10;MochilaBoyton;Accesorios;Mochilas;;;;100%CueroVacuno;329900;329900;c0014boy10;https://burgues.com/media/catalog/product/c/0/c0014boy10.jpg;configurable;TEMPORADA;
C0014BOY69;MochilaBoyton;Accesorios;Mochilas;;;;100%CueroVacuno;329900;329900;c0014boy69;https://burgues.com/media/catalog/product/c/0/c0014boy-1.jpg;configurable;TEMPORADA;
T0141MAR60;CamperaMarlo;Abrigos;Camperas;Sport;ClassicFit;;70%Viscosa-30%Poliester;329900;329900;t0141mar60;https://burgues.com/media/catalog/product/t/0/t0141mar60_4.jpg;configurable;TEMPORADA;
B0073DEL10;PantalónDeluxe;Pantalones;Pantalones;;SlimFit;;50%Lana-50%Poliester;329900;329900;b0073del10;https://burgues.com/media/catalog/product/b/0/b0073del10_0138.jpg;configurable;TEMPORADA;
B0073DEL21;PantalónDeluxe;Pantalones;Pantalones;;SlimFit;;50%Lana-50%Poliester;329900;329900;b0073del21;https://burgues.com/media/catalog/product/b/0/b0073del21_0697_-_copia.jpg;configurable;TEMPORADA;
B0073DEL22;PantalónDeluxe;Pantalones;Pantalones;;SlimFit;;50%Lana-50%Poliester;329900;329900;b0073del22;https://burgues.com/media/catalog/product/b/0/b0073del22_0439.jpg;configurable;TEMPORADA;
B0073DEL15;PantalónDeluxe;Pantalones;Pantalones;;SlimFit;;50%Lana-50%Poliester;329900;329900;b0073del15;https://burgues.com/media/catalog/product/b/0/b0073del15_0361.jpg;configurable;TEMPORADA;
B0073DEL60;PantalónDeluxe;Pantalones;Pantalones;;SlimFit;;50%Lana-50%Poliester;329900;329900;b0073del60;https://burgues.com/media/catalog/product/b/0/b0073del60_0270.jpg;configurable;TEMPORADA;
S0090HAN67;MocasinHancock;Shoes;Mocasin;;;;100%CueroVacuno;329900;329900;s0090han67;;configurable;TEMPORADA;
S0090HUG60;MocasinHuges;Shoes;Mocasin;;;;100%CueroVacuno;329900;329900;s0090hug60;;configurable;TEMPORADA;
S0090LOA10;PennyLoafers;Shoes;Mocasin;Vestir;;;100%CueroVacuno;329900;329900;s0090loa10;https://burgues.com/media/catalog/product/_/l/_lr09011.jpg;configurable;TEMPORADA;
S0090LOA60;PennyLoafers;Shoes;Mocasin;Vestir;;;100%CueroVacuno;329900;329900;s0090loa60;https://burgues.com/media/catalog/product/_/l/_lr09015.jpg;configurable;TEMPORADA;
S0090HAN10;MocasinHancock|100%Leather;Shoes;Mocasin;Vestir;;;100%CueroVacuno;329900;329900;s0090han10;https://burgues.com/media/catalog/product/_/l/_lr09004.jpg;configurable;TEMPORADA;
S0090HAN60;MocasinHancock|100%Leather;Shoes;Mocasin;Vestir;;;100%CueroVacuno;329900;329900;s0090han60;https://burgues.com/media/catalog/product/_/l/_lr09008.jpg;configurable;TEMPORADA;
S0090HUG64;MocasinHuges|100%Leather;Shoes;Mocasin;Vestir;;;100%Gamuza;329900;329900;s0090hug64;https://burgues.com/media/catalog/product/_/l/_lr09000.jpg;configurable;TEMPORADA;
C0014LEB10;BolsoLebon;Accesorios;Bolsos;;;;Base:75%Poliéster-25%Pvc.Forreria:100%Poliéster;299900;299900;bolso-lebon-10;https://burgues.com/media/catalog/product/c/0/c0014leb-1a.jpg;configurable;TEMPORADA;
C0014LEB35;BolsoLebon;Accesorios;Bolsos;;;;Base:75%Poliéster-25%Pvc.Forreria:100%Poliéster;299900;299900;bolso-lebon-35;https://burgues.com/media/catalog/product/c/o/co014leb-1b.jpg;configurable;TEMPORADA;
B0073MAL08;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal08;https://burgues.com/media/catalog/product/b/0/b0073mal08_0113.jpg;configurable;TEMPORADA;
B0073MAL04;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal04;https://burgues.com/media/catalog/product/b/0/b0073mal04_0059.jpg;configurable;TEMPORADA;
B0073MAL63;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal63;https://burgues.com/media/catalog/product/t/0/t0061mal63_0258.jpg;configurable;TEMPORADA;
B0073MAL60;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal60;https://burgues.com/media/catalog/product/b/0/b0073mal60_0185.jpg;configurable;TEMPORADA;
B0073MAL21;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal21;https://burgues.com/media/catalog/product/b/0/b0073mal21-1_1_.jpg;configurable;TEMPORADA;
B0073MAL10;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal10;https://burgues.com/media/catalog/product/b/0/b0073mal10_0419.jpg;configurable;TEMPORADA;
T0052GIA01;CamisaGiani|100%Algodón;Camisas;Camisas;Vestir;SlimFit;;100%Algodón;299900;299900;t0052gia01;https://burgues.com/media/catalog/product/t/0/t0052gia01-4.jpg;configurable;TEMPORADA;
B0073CLO2A;PantalónCloud;Pantalones;Pantalones;Vestir;ClassicFit;;100%Algodón;299900;299900;b0073clo2a;https://burgues.com/media/catalog/product/b/0/b0073clo2a_0052.jpg;configurable;TEMPORADA;
B0073MLL21;PantalónMallorca|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mll21;https://burgues.com/media/catalog/product/b/0/b0073mll21_0889.jpg;configurable;ARCHIVE;40|42|48
B0073MLL04;PantalónMallorca|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mll04;https://burgues.com/media/catalog/product/b/0/b0073mll04_1108.jpg;configurable;ARCHIVE;
B0073MAL30;PantalónMalaga|Purolino;Pantalones;Pantalones;Vestir;ClassicFit;;100%Lino;299900;299900;b0073mal30;https://burgues.com/media/catalog/product/b/0/b0073mal30_0671.jpg;configurable;TEMPORADA;
B0073SEV21;PantalónSevilla;Pantalones;Pantalones;Vestir;ClassicFit;;55%Lino-42%Viscosa-3%Elastano;299900;299900;b0073sev21;https://burgues.com/media/catalog/product/b/0/b0073jon21_1365.jpg;configurable;TEMPORADA;
B0073SEV62;PantalónSevilla;Pantalones;Pantalones;Vestir;ClassicFit;;55%Lino-42%Viscosa-3%Elastano;299900;299900;b0073sev62;https://burgues.com/media/catalog/product/b/0/b0073sev62_1461.jpg;configurable;TEMPORADA;
B0073SEV04;PantalónSevilla;Pantalones;Pantalones;Vestir;ClassicFit;;55%Lino-42%Viscosa-3%Elastano;299900;299900;b0073sev04;https://burgues.com/media/catalog/product/b/0/b0073sev04_1255.jpg;configurable;TEMPORADA;
T0052VEL01;CamisaVelvet;Camisas;Camisas;Vestir;SlimFit;;96%Algodón-4%Elastano;279900;279900;t0052vel01;https://burgues.com/media/catalog/product/t/0/t0052vel01_0600_1_.jpg;configurable;TEMPORADA;
T0052BEL20;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel20;https://burgues.com/media/catalog/product/t/0/t0052bel20_0843_2.jpg;configurable;TEMPORADA;
T0052BEL21;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel21;https://burgues.com/media/catalog/product/t/0/t0052bel21_0867.jpg;configurable;TEMPORADA;
T0052BEL22;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel22;https://burgues.com/media/catalog/product/t/0/t0052bel22_0940.jpg;configurable;TEMPORADA;
T0052BEL25;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel25;https://burgues.com/media/catalog/product/t/0/t0052bel25_0887.jpg;configurable;TEMPORADA;
T0052BEL6F;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel6f;https://burgues.com/media/catalog/product/t/0/t0052bel6f_1068.jpg;configurable;TEMPORADA;
T0052BEL11;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel11;https://burgues.com/media/catalog/product/t/0/t0052bel25_0956.jpg;configurable;TEMPORADA;
T0052BEL04;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel04;https://burgues.com/media/catalog/product/t/0/t0052bel04_0400.jpg;configurable;TEMPORADA;
T0052BEL35;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel35;https://burgues.com/media/catalog/product/t/0/t0052bel35_0803.jpg;configurable;TEMPORADA;
T0052BELA2;CamisaBélgica|PuroLino;Camisas;Camisas;;Regular;;100%Lino;279900;279900;t0052bela2;https://burgues.com/media/catalog/product/t/0/t0052bela2_0438.jpg;configurable;TEMPORADA;
T0052BELA8;CamisaBélgica|PuroLino;Camisas;Camisas;;Regular;;100%Lino;279900;279900;t0052bela8;https://burgues.com/media/catalog/product/t/0/t0052bela8_0499_-_copia.jpg;configurable;TEMPORADA;
T0052BEL66;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel66;https://burgues.com/media/catalog/product/t/0/t0052bel66_1034.jpg;configurable;TEMPORADA;
T0052BEL01;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel01;https://burgues.com/media/catalog/product/t/0/t0052bel01_1091.jpg;configurable;TEMPORADA;
T0052BEL10;CamisaBélgica|PuroLino;Camisas;Camisas;Vestir;;;100%Lino;279900;279900;t0052bel10;https://burgues.com/media/catalog/product/t/0/t0052bel10_1048.jpg;configurable;TEMPORADA;
T0052ULT10;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult10;https://burgues.com/media/catalog/product/t/0/t0052ult10-1_1_.jpg;configurable;TEMPORADA;
T0052ULT01;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult01;https://burgues.com/media/catalog/product/t/0/t0052ult01-1_2_.jpg;configurable;TEMPORADA;
T0052ULT23;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult23;https://burgues.com/media/catalog/product/t/0/t0052ult23-1_1_.jpg;configurable;TEMPORADA;
T0052ULT21;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult21;https://burgues.com/media/catalog/product/t/0/t0052ult21_266016.jpg;configurable;TEMPORADA;
T0052ULT07;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult07;https://burgues.com/media/catalog/product/t/0/t0052ult07-1.jpg;configurable;TEMPORADA;
T0052ULT2D;CamisaUltra|PremiumCotton;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;269900;269900;t0052ult2d;https://burgues.com/media/catalog/product/t/0/t0052ult2d_266069.jpg;configurable;TEMPORADA;
B0073CHI10;PantalónChic;Pantalones;Pantalones;;ModernFit;;96%Algodón-4%Elastano;269900;269900;b0073chi10;https://burgues.com/media/catalog/product/b/0/b0073chi10_1203.jpg;configurable;TEMPORADA;
B0073CHI21;PantalónChic;Pantalones;Pantalones;;ModernFit;;96%Algodón-4%Elastano;269900;269900;b0073chi21;https://burgues.com/media/catalog/product/b/0/b0073chi21_0962.jpg;configurable;TEMPORADA;
B0073CHI62;PantalónChic;Pantalones;Pantalones;;ModernFit;;96%Algodón-4%Elastano;269900;269900;b0073chi62;https://burgues.com/media/catalog/product/b/0/b0073chi62_0770.jpg;configurable;TEMPORADA;
B0073CHI08;PantalónChic;Pantalones;Pantalones;;ModernFit;;96%Algodón-4%Elastano;269900;269900;b0073chi08;https://burgues.com/media/catalog/product/b/0/b0073chi08_0737.jpg;configurable;TEMPORADA;
B0073STRA5;PantalónStripe;Pantalones;Pantalones;;ModernFit;;100%Algodón;269900;269900;b0073stra5;https://burgues.com/media/catalog/product/b/0/b0073stra5_0071.jpg;configurable;TEMPORADA;
T0052SUP01;CamisaSupreme;Camisas;Camisas;;SlimFit;;100%Algodón;269900;269900;t0052sup01;https://burgues.com/media/catalog/product/t/0/t0052sup01_0147.jpg;configurable;TEMPORADA;
T0052SUP23;CamisaSupreme;Camisas;Camisas;;SlimFit;;100%Algodón;269900;269900;t0052sup23;https://burgues.com/media/catalog/product/t/0/t0052sup23_0048.jpg;configurable;TEMPORADA;
C0014RAL10;MochilaRalph;Accesorios;Mochilas;Sport;;;100%Poliester;249900;249900;mochila-ralph-10;https://burgues.com/media/catalog/product/_/l/_lr01707.jpg;configurable;TEMPORADA;
C0014RAL35;MochilaRalph;Accesorios;Mochilas;Sport;;;100%Poliester;249900;249900;mochila-ralph-35;https://burgues.com/media/catalog/product/c/0/c0014ral-1b.jpg;configurable;TEMPORADA;
B0073BUR10;PantalónBurke;Pantalones;Pantalones;Vestir;ClassicFit;;69%Poliester-29%Viscosa-2%Elastano;249900;249900;b0073bur10;https://burgues.com/media/catalog/product/b/0/b0073bur10_266114.jpg;configurable;TEMPORADA;
B0073BUR11;PantalónBurke;Pantalones;Pantalones;Vestir;ClassicFit;;69%Poliester-29%Viscosa-2%Elastano;249900;249900;b0073bur11;https://burgues.com/media/catalog/product/b/0/b0073bur11_0308.jpg;configurable;TEMPORADA;
B0073BUR21;PantalónBurke;Pantalones;Pantalones;Vestir;ClassicFit;;69%Poliester-29%Viscosa-2%Elastano;249900;249900;b0073bur21;https://burgues.com/media/catalog/product/b/0/b0073bur21_0372.jpg;configurable;TEMPORADA;
T0052POP62;CamisaPoplin|PimaPeruano;Camisas;Camisas;Vestir;Relaxed;;100%Algodón;249900;249900;t0052pop62;https://burgues.com/media/catalog/product/t/0/t0052pop62_0084_-_copia.jpg;configurable;TEMPORADA;
T0052POP21;CamisaPoplin|PimaPeruano;Camisas;Camisas;Vestir;Relaxed;;100%Algodón;249900;249900;t0052pop21;https://burgues.com/media/catalog/product/t/0/t0052pop21_0283.jpg;configurable;TEMPORADA;
B0073BUR62;PantalonBurke;Pantalones;Pantalones;Vestir;ClassicFit;;69%Poliester-29%Viscosa-2%Elastano;249900;249900;b0073bur62;https://burgues.com/media/catalog/product/b/0/b0073bur62_1.jpg;configurable;TEMPORADA;
T0052SCH01;CamisaStrech;Camisas;Camisas;;SlimFit;;96%ALGODÓN-4%ELASTANO;249900;249900;t0052sch01;https://burgues.com/media/catalog/product/t/0/t0052sch01_1510_1_.jpg;configurable;TEMPORADA;
T0052AUS01;CamisaAustralia;Camisas;Camisas;;Regular;;100%Algodón;249900;249900;t0052aus01;https://burgues.com/media/catalog/product/t/0/t0052aus01_0677_1_.jpg;configurable;TEMPORADA;
B0073BUR60;PantalónBurke;Pantalones;Pantalones;Vestir;ClassicFit;;69%Poliester-29%Viscosa-2%Elastano;249900;249900;b0073bur60;https://burgues.com/media/catalog/product/b/0/b0073bur60_0245.jpg;configurable;TEMPORADA;
T0052JOYD5;CamisaJoy|AlgodónPremium70/1;Camisas;Camisas;Vestir;SlimFit;;100%Algodón;249900;249900;t0052joyd5;https://burgues.com/media/catalog/product/t/0/t0052joyd5_0728.jpg;configurable;TEMPORADA;
T0052POP10;CamisaPoplin|PimaPeruano;Camisas;Camisas;Vestir;Relaxed;;100%Algodón;249900;249900;t0052pop10;https://burgues.com/media/catalog/product/t/0/t0052pop10_0923_1_.jpg;configurable;TEMPORADA;
T0041NIN21;CardiganNina|HiladoAlgodónPremium;Sweaters;Cardigan;;ClassicFit;;100%Algodón;249900;249900;t0041nin21;https://burgues.com/media/catalog/product/t/0/t0041nin21_0129.jpg;configurable;TEMPORADA;
T0041NIN62;CardiganNina|HiladoAlgodónPremium;Sweaters;Cardigan;;ClassicFit;;100%Algodón;249900;249900;t0041nin62;https://burgues.com/media/catalog/product/t/0/t0041nin62_1213.jpg;configurable;TEMPORADA;
C0017LOR41;FajaLord;Accesorios;;;;;;249900;249900;c0017lor41;https://burgues.com/media/catalog/product/c/0/c0017lor-bordeaux-1.jpg;configurable;TEMPORADA;
C0017LOR10;FajaLord;Accesorios;;;;;;249900;249900;c0017lor10;https://burgues.com/media/catalog/product/c/0/c0017lor-negro-1_1.jpg;configurable;TEMPORADA;
C0014ROU10;BandoleraRoux;Accesorios;Bandoleras;Vestir;;;100%CueroVacuno-Forreria100%Poliester;239900;239900;bandolera-roux-10;https://burgues.com/media/catalog/product/c/0/c0014rou10-1.jpg;configurable;TEMPORADA;
C0014LUT10;PortapasaporteLutte;Accesorios;Billeteras;;;;;239900;239900;c0014lut10;https://burgues.com/media/catalog/product/c/0/c0014lut10_2_.jpg;configurable;TEMPORADA;
B0071TAPIM;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapim;https://burgues.com/media/catalog/product/b/0/b0071tapim-1.jpg;configurable;TEMPORADA;
B0071REGID;JeanRegularFit;Pantalones;Jeans;Vestir;Regular;;100%Algodón;239900;239900;b0071regid;https://burgues.com/media/catalog/product/b/0/b0071regid-1.jpg;configurable;TEMPORADA;
B0071TAPIE;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapie;https://burgues.com/media/catalog/product/b/0/b0071tapie-1.jpg;configurable;TEMPORADA;
B0071TAPIO;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapio;https://burgues.com/media/catalog/product/b/0/b0071tapic-1.jpg;configurable;TEMPORADA;
B0071TAPIG;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapig;https://burgues.com/media/catalog/product/b/0/b0071tapig-1.jpg;configurable;TEMPORADA;
B0071TAPI6;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapi6;https://burgues.com/media/catalog/product/b/0/b0071tapi6_0777.jpg;configurable;TEMPORADA;
B0071TAPID;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapid;https://burgues.com/media/catalog/product/b/0/b0071tapid-1.jpg;configurable;TEMPORADA;
B0071TAPIL;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapil;https://burgues.com/media/catalog/product/b/0/b0072tapmidgrey_0730.jpg;configurable;TEMPORADA;
B0071TAPIK;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapik;https://burgues.com/media/catalog/product/b/0/b0071tapik-1.jpg;configurable;TEMPORADA;
B0071TAPIS;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapis;https://burgues.com/media/catalog/product/b/0/b0071tapis_1293.jpg;configurable;TEMPORADA;
B0071REGI6;JeanRegularFit;Denim;Denim;;Regular;;100%Algodón;239900;239900;b0071regi6;https://burgues.com/media/catalog/product/b/0/b0071regi6_0799.jpg;configurable;TEMPORADA;
B0071REGIN;JeanRegularFit;Pantalones;Jeans;Vestir;Regular;;100%Algodón;239900;239900;b0071regin;https://burgues.com/media/catalog/product/b/0/b0071regin-1.jpg;configurable;TEMPORADA;
B0071REGIL;JeanRegularFit;Pantalones;Jeans;Vestir;Regular;;100%Algodón;239900;239900;b0071regil;https://burgues.com/media/catalog/product/b/0/b0071regil-1.jpg;configurable;TEMPORADA;
B0071WIDIC;JeanWideFit;Pantalones;Jeans;Vestir;WideFit;;100%Algodón;239900;239900;b0071widic;https://burgues.com/media/catalog/product/b/0/b0071widic-1.jpg;configurable;TEMPORADA;
B0071WIDID;JeanWideFit;Pantalones;Jeans;Vestir;WideFit;;100%Algodón;239900;239900;b0071widid;https://burgues.com/media/catalog/product/b/0/b0071widid_0861.jpg;configurable;TEMPORADA;
B0071TAPIQ;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapiq;https://burgues.com/media/catalog/product/b/0/b0071tapiq_265617.jpg;configurable;TEMPORADA;
B0071TAPIP;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapip;https://burgues.com/media/catalog/product/b/0/b0071tapip_1458.jpg;configurable;TEMPORADA;
B0071TAPIR;JeanTaperedFit;Pantalones;Jeans;Vestir;TaperedFit;;100%Algodón;239900;239900;b0071tapir;https://burgues.com/media/catalog/product/b/0/b0071tapiq_1185.jpg;configurable;TEMPORADA;
B0071REGIE;JeanRegularFit;Pantalones;Jeans;Vestir;Regular;;100%Algodón;239900;239900;b0071regie;https://burgues.com/media/catalog/product/b/0/b0071regie_1103.jpg;configurable;TEMPORADA;
B0077MAL21;BermudaMalaga|Purolino;Bermudas;Bermudas;Vestir;ClassicFit;;100%Lino;239900;239900;b0077mal21;https://burgues.com/media/catalog/product/b/0/b0077mal21_1187.jpg;configurable;TEMPORADA;
B0077MAL04;BermudaMalaga|Purolino;Bermudas;Bermudas;Vestir;ClassicFit;;100%Lino;239900;239900;b0077mal04;https://burgues.com/media/catalog/product/b/0/b0077mal04_0648.jpg;configurable;TEMPORADA;
B0077MAL10;BermudaMalaga|Purolino;Bermudas;Bermudas;Vestir;ClassicFit;;100%Lino;239900;239900;b0077mal10;https://burgues.com/media/catalog/product/b/0/b0077mal10__0011.jpg;configurable;TEMPORADA;
T0041VER21;PoloVera|AlgodónPremium;Remeras;Chombas;;ClassicFit;;100%Algodón;229900;229900;t0041ver21;https://burgues.com/media/catalog/product/t/0/t0041ver21.jpg;configurable;TEMPORADA;
T0041VER08;PoloVera|AlgodónPremium;Remeras;Chombas;;ClassicFit;;100%Algodón;229900;229900;t0041ver08;https://burgues.com/media/catalog/product/t/0/t0041ver08_0.jpg;configurable;TEMPORADA;
T0041VER28;PoloVera|AlgodónPremium;Remeras;Chombas;;ClassicFit;;100%Algodón;229900;229900;t0041ver28;https://burgues.com/media/catalog/product/t/0/t0041ver28_0596.jpg;configurable;TEMPORADA;
B0073TAI10;PantalónTailor;Pantalones;Pantalones;;SlimFit;;73%Poliester-25%Rayon-2%Elastano;219900;219900;b0073tai10;https://burgues.com/media/catalog/product/b/0/b0073tai10_0320.jpg;configurable;TEMPORADA;
B0073TAI21;PantalónTailor;Pantalones;Pantalones;;SlimFit;;73%Poliester-25%Rayon-2%Elastano;219900;219900;b0073tai21;https://burgues.com/media/catalog/product/b/0/b0073tai21_0079_1_.jpg;configurable;TEMPORADA;
B0071REBI6;JeanRegularFitBull;Denim;Denim;Vestir;;;100%Algodón;219900;219900;b0071rebi6;https://burgues.com/media/catalog/product/b/0/b0071rebi6_0199.jpg;configurable;TEMPORADA;
B0071REBIK;JeanRegularFitBull;Denim;Denim;Vestir;;;100%Algodón;219900;219900;b0071rebik;https://burgues.com/media/catalog/product/b/0/b0071rebik_0309.jpg;configurable;TEMPORADA;
T0052DUK01;CamisaDuke;Camisas;Camisas;;SlimFit;;100%Algodón;219900;219900;t0052duk01;https://burgues.com/media/catalog/product/t/0/t0052duk01_1346.jpg;configurable;TEMPORADA;
T0052MIT01;CamisaMitten;Camisas;Camisas;;SlimFit;;100%Algodón;219900;219900;t0052mit01;https://burgues.com/media/catalog/product/t/0/t0052mit01_1416.jpg;configurable;TEMPORADA;
T0052MAR25;CamisaMarten;Camisas;Camisas;;SlimFit;;100%Algodón;219900;219900;t0052mar25;https://burgues.com/media/catalog/product/t/0/t0052mar25_0671.jpg;configurable;TEMPORADA;
T0052TRO21;CamisaTropez;Camisas;Camisas;;SlimFit;;100%Algodón;219900;219900;t0052tro21;https://burgues.com/media/catalog/product/t/0/t0052tro21_0184.jpg;configurable;TEMPORADA;
